,edit_count,sentiment,neg_sentiment
2011-11-05,2.7666666666666666,-0.1651393005346495,0.4498412698412698
2011-11-06,2.6333333333333333,-0.19570068648410224,0.46984126984126984
2011-11-07,2.5,-0.18121085694384956,0.4448412698412698
2011-11-08,2.2,-0.19600100272073948,0.43743386243386245
2011-11-09,2.0,-0.2080373613686158,0.4263227513227513
2011-11-10,1.9,-0.19486330171268454,0.4041005291005291
2011-11-11,1.9,-0.19486330171268454,0.4041005291005291
2011-11-12,1.9333333333333333,-0.20709313372613264,0.40965608465608466
2011-11-13,2.466666666666667,-0.22726910084328325,0.4367394179894179
2011-11-14,2.7666666666666666,-0.21619367817879984,0.43118386243386236
2011-11-15,2.7666666666666666,-0.24856572667599985,0.44785052910052914
2011-11-16,2.7,-0.2443821223561095,0.4311838624338625
2011-11-17,2.466666666666667,-0.24520256723518724,0.4168981481481481
2011-11-18,2.433333333333333,-0.2743443052525874,0.43356481481481474
2011-11-19,2.3333333333333335,-0.28277873998438874,0.42245370370370366
2011-11-20,2.4,-0.2865805735742605,0.4391203703703704
2011-11-21,2.433333333333333,-0.2535998652930613,0.4391203703703704
2011-11-22,2.2333333333333334,-0.24962274912330837,0.4354166666666667
2011-11-23,2.1333333333333333,-0.277717471950584,0.45208333333333334
2011-11-24,2.033333333333333,-0.2663972399300999,0.42986111111111114
2011-11-25,2.1333333333333333,-0.29755950917800267,0.46319444444444446
2011-11-26,2.2666666666666666,-0.28288454884101477,0.45208333333333334
2011-11-27,2.2666666666666666,-0.2679888600158313,0.4409722222222222
2011-11-28,2.3333333333333335,-0.2970622722355146,0.4743055555555556
2011-11-29,2.3,-0.28611857964405935,0.46875
2011-11-30,2.3333333333333335,-0.2211400357267213,0.4354166666666667
2011-12-01,2.3333333333333335,-0.22089202030310554,0.4354166666666667
2011-12-02,2.3666666666666667,-0.2540606540819955,0.46875
2011-12-03,2.2666666666666666,-0.26193121761556654,0.45763888888888893
2011-12-04,2.2666666666666666,-0.26194269945697174,0.45763888888888893
2011-12-05,2.3666666666666667,-0.2456761125770826,0.44930555555555557
2011-12-06,2.4,-0.1914227936712522,0.41597222222222224
2011-12-07,2.466666666666667,-0.1923648589896777,0.4326388888888889
2011-12-08,2.466666666666667,-0.1923648589896777,0.4326388888888889
2011-12-09,2.533333333333333,-0.1975797458537041,0.44930555555555557
2011-12-10,2.6,-0.2253006382830559,0.48263888888888895
2011-12-11,2.6,-0.2253006382830559,0.48263888888888895
2011-12-12,2.533333333333333,-0.23920588533556647,0.49375
2011-12-13,2.033333333333333,-0.2454359739072739,0.5
2011-12-14,1.6333333333333333,-0.24487708714746292,0.48333333333333334
2011-12-15,1.6,-0.1869562904749598,0.45
2011-12-16,1.6,-0.1869562904749598,0.45
2011-12-17,1.6666666666666667,-0.19114316907666978,0.4666666666666667
2011-12-18,1.7333333333333334,-0.18346450733286992,0.4666666666666667
2011-12-19,1.7333333333333334,-0.18346450733286992,0.4666666666666667
2011-12-20,1.7666666666666666,-0.19130905575695492,0.47222222222222227
2011-12-21,1.9,-0.24406195150954385,0.4988888888888889
2011-12-22,1.8666666666666667,-0.22715219822667895,0.4933333333333333
2011-12-23,1.8666666666666667,-0.22900979684931894,0.49333333333333335
2011-12-24,1.9,-0.1972805476898239,0.49333333333333335
2011-12-25,1.8333333333333333,-0.19930964940597143,0.49333333333333335
2011-12-26,1.7,-0.23255646338065464,0.5155555555555555
2011-12-27,1.6,-0.23830480618609323,0.5044444444444445
2011-12-28,1.5666666666666667,-0.24244544251097574,0.5044444444444445
2011-12-29,1.5333333333333334,-0.274772980246279,0.5211111111111111
2011-12-30,1.4666666666666666,-0.30647720141543283,0.5211111111111111
2011-12-31,1.4,-0.2893820309970114,0.5127777777777778
2012-01-01,1.4,-0.28950268867943024,0.5127777777777778
2012-01-02,1.4,-0.28950268867943024,0.5127777777777778
2012-01-03,1.4333333333333333,-0.2832641476723883,0.5127777777777778
2012-01-04,1.3666666666666667,-0.24142491711510553,0.48777777777777775
2012-01-05,1.4,-0.2641188899013731,0.4988888888888888
2012-01-06,1.3333333333333333,-0.2631768245829476,0.48222222222222216
2012-01-07,1.3333333333333333,-0.2631768245829476,0.48222222222222216
2012-01-08,1.3333333333333333,-0.26183405511909064,0.48222222222222216
2012-01-09,1.4333333333333333,-0.254046908153428,0.4755555555555555
2012-01-10,1.7666666666666666,-0.2737711816363865,0.5022222222222222
2012-01-11,1.7333333333333334,-0.24648788862758214,0.46888888888888886
2012-01-12,1.7666666666666666,-0.22446731521023644,0.4522222222222222
2012-01-13,1.7666666666666666,-0.22446731521023644,0.4522222222222222
2012-01-14,1.8,-0.2533717691236072,0.46888888888888886
2012-01-15,1.8,-0.2533717691236072,0.46888888888888886
2012-01-16,1.9666666666666666,-0.253665600154135,0.4712698412698412
2012-01-17,2.1333333333333333,-0.24490675969256295,0.462936507936508
2012-01-18,2.1333333333333333,-0.24490675969256295,0.462936507936508
2012-01-19,2.1333333333333333,-0.22549765815337502,0.45182539682539685
2012-01-20,1.9666666666666666,-0.2057254706819852,0.42515873015873024
2012-01-21,1.9666666666666666,-0.20878252933422725,0.42515873015873024
2012-01-22,1.9666666666666666,-0.2084159806370735,0.42515873015873024
2012-01-23,1.9333333333333333,-0.24014522979656855,0.42515873015873024
2012-01-24,2.1,-0.23965483258167902,0.42515873015873024
2012-01-25,2.0,-0.22872994956043033,0.402936507936508
2012-01-26,2.066666666666667,-0.22856703715191948,0.41960317460317464
2012-01-27,2.033333333333333,-0.19535298860735364,0.38626984126984126
2012-01-28,2.066666666666667,-0.162824803756343,0.3696031746031746
2012-01-29,2.066666666666667,-0.162824803756343,0.3696031746031746
2012-01-30,2.0,-0.16292701280779312,0.35293650793650794
2012-01-31,1.9666666666666666,-0.1296377213464843,0.3196031746031746
2012-02-01,2.066666666666667,-0.16146602878967922,0.35293650793650794
2012-02-02,2.0,-0.13437979767719904,0.3196031746031746
2012-02-03,2.0,-0.1335894043246905,0.3196031746031746
2012-02-04,1.9,-0.13783122648795446,0.30849206349206354
2012-02-05,1.9333333333333333,-0.17108063052097958,0.34182539682539687
2012-02-06,1.9333333333333333,-0.17108063052097958,0.34182539682539687
2012-02-07,1.9333333333333333,-0.1671886458992958,0.34182539682539687
2012-02-08,1.8,-0.12231753498315813,0.3151587301587302
2012-02-09,1.5333333333333334,-0.1356115683913231,0.32182539682539685
2012-02-10,1.5333333333333334,-0.1356115683913231,0.32182539682539685
2012-02-11,1.5333333333333334,-0.1644584481914838,0.3384920634920635
2012-02-12,1.6,-0.16445801109075547,0.3551587301587302
2012-02-13,1.6666666666666667,-0.16067115664482118,0.3551587301587302
2012-02-14,1.7333333333333334,-0.16480746269226074,0.37182539682539684
2012-02-15,1.5,-0.160326753060023,0.35277777777777775
2012-02-16,1.3,-0.1483772560954094,0.3444444444444444
2012-02-17,1.3333333333333333,-0.18124659309784572,0.3777777777777777
2012-02-18,1.3666666666666667,-0.2162640341454082,0.4
2012-02-19,1.5666666666666667,-0.22770066310962042,0.4222222222222222
2012-02-20,1.6,-0.20217241462734012,0.40555555555555556
2012-02-21,1.6666666666666667,-0.18295782688591217,0.3944444444444445
2012-02-22,1.6666666666666667,-0.18295782688591217,0.39444444444444443
2012-02-23,1.5333333333333334,-0.14842929525507823,0.3777777777777777
2012-02-24,1.5666666666666667,-0.1815602231356833,0.4111111111111111
2012-02-25,1.5333333333333334,-0.20812919123305215,0.42777777777777776
2012-02-26,1.5333333333333334,-0.20812919123305215,0.42777777777777776
2012-02-27,1.4666666666666666,-0.20734408183230296,0.4111111111111111
2012-02-28,1.5333333333333334,-0.17920878413650726,0.4111111111111111
2012-02-29,1.6,-0.21248452150159414,0.4444444444444444
2012-03-01,1.6333333333333333,-0.18779369874133006,0.4444444444444444
2012-03-02,1.5333333333333334,-0.1559653912981351,0.4111111111111111
2012-03-03,1.9666666666666666,-0.16683037812129042,0.4341880341880342
2012-03-04,1.9333333333333333,-0.16153840258335456,0.4341880341880342
2012-03-05,2.033333333333333,-0.15140772761188,0.44529914529914527
2012-03-06,2.0,-0.1181583235788549,0.41196581196581195
2012-03-07,2.0,-0.1181583235788549,0.41196581196581195
2012-03-08,2.0,-0.14954451721193443,0.4286324786324786
2012-03-09,2.1,-0.14341237993321868,0.4286324786324786
2012-03-10,2.033333333333333,-0.11039407304209521,0.3952991452991453
2012-03-11,2.066666666666667,-0.0779737676310743,0.3952991452991453
2012-03-12,2.3,-0.051130284381727883,0.38048433048433045
2012-03-13,2.2333333333333334,-0.05113072148245624,0.36381766381766384
2012-03-14,2.1,-0.050950487467468296,0.3471509971509972
2012-03-15,2.033333333333333,-0.046814181420028717,0.3304843304843305
2012-03-16,2.1,-0.046941307199816415,0.3471509971509972
2012-03-17,2.066666666666667,-0.008816202494323763,0.3304843304843305
2012-03-18,2.1333333333333333,0.03495565916483219,0.3082621082621083
2012-03-19,2.1,0.07801071371023473,0.286039886039886
2012-03-20,1.9333333333333333,0.12271827987880789,0.2638176638176638
2012-03-21,1.8666666666666667,0.13005122342425535,0.2638176638176638
2012-03-22,1.8,0.11728559201344467,0.2749287749287749
2012-03-23,2.0,0.10434589715849639,0.2971509971509972
2012-03-24,1.9333333333333333,0.10251833927682322,0.28048433048433047
2012-03-25,1.9,0.13564926715742828,0.24715099715099717
2012-03-26,1.8666666666666667,0.16205532284628632,0.21381766381766382
2012-03-27,1.8666666666666667,0.16205532284628632,0.21381766381766382
2012-03-28,1.8666666666666667,0.16205532284628632,0.21381766381766382
2012-03-29,1.8333333333333333,0.16562424631964448,0.21381766381766382
2012-03-30,1.7666666666666666,0.19889998368473136,0.1804843304843305
2012-03-31,1.7333333333333334,0.17420916092446728,0.1804843304843305
2012-04-01,1.8666666666666667,0.15556060157270515,0.20548433048433049
2012-04-02,1.5666666666666667,0.1797619985209571,0.19074074074074074
2012-04-03,1.6333333333333333,0.17722921967506408,0.19074074074074074
2012-04-04,1.5333333333333334,0.16709854470358956,0.17962962962962964
2012-04-05,1.7333333333333334,0.1347121298313141,0.21296296296296297
2012-04-06,1.9333333333333333,0.133150675561693,0.22962962962962966
2012-04-07,1.9,0.13119532730844286,0.22962962962962966
2012-04-08,2.0,0.0878834650866569,0.2534391534391534
2012-04-09,2.1,0.07532707843042555,0.27566137566137566
2012-04-10,2.1333333333333333,0.06949152641353154,0.27566137566137566
2012-04-11,1.8333333333333333,0.07588040523585819,0.2571428571428572
2012-04-12,1.8333333333333333,0.07588040523585819,0.2571428571428571
2012-04-13,2.1,0.06686215468105816,0.27797619047619043
2012-04-14,2.1,0.06686215468105816,0.27797619047619043
2012-04-15,2.066666666666667,0.033663967925877794,0.2946428571428571
2012-04-16,2.033333333333333,0.00047832099454743205,0.2946428571428571
2012-04-17,2.0,-0.040217186002031204,0.3168650793650794
2012-04-18,1.9333333333333333,-0.02511320808340633,0.3057539682539682
2012-04-19,1.9,-0.05838414528776729,0.3057539682539682
2012-04-20,1.9,-0.12332778869876786,0.3390873015873016
2012-04-21,1.8666666666666667,-0.09692173300990983,0.3057539682539682
2012-04-22,1.6666666666666667,-0.08398203815496158,0.283531746031746
2012-04-23,1.8,-0.10255496268944135,0.30853174603174605
2012-04-24,1.8333333333333333,-0.1358700589882949,0.34186507936507937
2012-04-25,1.8333333333333333,-0.1358700589882949,0.34186507936507937
2012-04-26,1.8333333333333333,-0.1358700589882949,0.34186507936507937
2012-04-27,1.8333333333333333,-0.1358700589882949,0.34186507936507937
2012-04-28,1.8,-0.16757428015744877,0.34186507936507937
2012-04-29,1.8,-0.16757428015744877,0.34186507936507937
2012-04-30,1.8333333333333333,-0.14470338389750512,0.34186507936507937
2012-05-01,1.7,-0.126054824545743,0.3168650793650794
2012-05-02,1.6666666666666667,-0.17260877207394631,0.34186507936507937
2012-05-03,1.6,-0.22738635985860747,0.3751984126984127
2012-05-04,1.6666666666666667,-0.2334915573280009,0.39186507936507936
2012-05-05,1.4666666666666666,-0.20110514245572544,0.35853174603174603
2012-05-06,1.3,-0.17864746400524698,0.34186507936507937
2012-05-07,1.3666666666666667,-0.13738779043630947,0.3196428571428572
2012-05-08,1.1333333333333333,-0.1251454309456878,0.29583333333333334
2012-05-09,1.0333333333333334,-0.11258904428945647,0.27361111111111114
2012-05-10,0.9666666666666667,-0.13917379768358337,0.27361111111111114
2012-05-11,0.9666666666666667,-0.13917379768358337,0.27361111111111114
2012-05-12,1.0666666666666667,-0.13001440688967705,0.2847222222222222
2012-05-13,0.8,-0.12099615633487701,0.2638888888888889
2012-05-14,0.8,-0.12099615633487701,0.2638888888888889
2012-05-15,0.9333333333333333,-0.09488784730434417,0.25055555555555553
2012-05-16,0.9666666666666667,-0.12818486154079436,0.28388888888888886
2012-05-17,1.0,-0.11080497562885284,0.2727777777777778
2012-05-18,1.0,-0.10870059390862782,0.2727777777777778
2012-05-19,1.0,-0.10870059390862782,0.2727777777777778
2012-05-20,0.9666666666666667,-0.07667072276274363,0.23944444444444446
2012-05-21,1.0,-0.10994516273339588,0.2727777777777778
2012-05-22,1.0333333333333334,-0.1413431034485499,0.3061111111111111
2012-05-23,0.9333333333333333,-0.10187395473321278,0.28111111111111114
2012-05-24,0.9,-0.06855885843435923,0.2477777777777778
2012-05-25,1.0333333333333334,-0.05650855014721553,0.2561111111111111
2012-05-26,1.1333333333333333,-0.030800885392559898,0.2561111111111111
2012-05-27,1.1333333333333333,-0.030800885392559898,0.2561111111111111
2012-05-28,1.2,-0.03383988880448872,0.2727777777777778
2012-05-29,1.2,-0.03383988880448872,0.2727777777777778
2012-05-30,1.2333333333333334,-0.08876354042026732,0.3061111111111111
2012-05-31,1.2333333333333334,-0.08876354042026732,0.3061111111111111
2012-06-01,1.2333333333333334,-0.05002755930026372,0.28388888888888886
2012-06-02,1.2333333333333334,0.007379190027713774,0.25055555555555553
2012-06-03,1.2,-0.0194791387518247,0.2672222222222222
2012-06-04,1.2666666666666666,-0.052746348679065705,0.3005555555555555
2012-06-05,1.4,-0.054866033693154646,0.30722222222222223
2012-06-06,1.3,-0.0628040325972769,0.2961111111111111
2012-06-07,1.3,-0.0628040325972769,0.2961111111111111
2012-06-08,1.3333333333333333,-0.03786666714482837,0.2961111111111111
2012-06-09,1.4333333333333333,-0.04966128922171063,0.3183333333333333
2012-06-10,1.5666666666666667,-0.08293655372328228,0.3516666666666666
2012-06-11,1.5,-0.1252807251943482,0.3738888888888889
2012-06-12,1.5,-0.1252807251943482,0.3738888888888889
2012-06-13,1.5666666666666667,-0.12642028950982623,0.39055555555555554
2012-06-14,1.4333333333333333,-0.14969959520631365,0.4038888888888889
2012-06-15,1.5,-0.1273640943566958,0.39277777777777784
2012-06-16,1.4,-0.11495099792877833,0.3705555555555556
2012-06-17,1.3666666666666667,-0.14795969059069952,0.3705555555555556
2012-06-18,1.3666666666666667,-0.14795969059069952,0.3705555555555556
2012-06-19,1.3666666666666667,-0.14795969059069952,0.3705555555555556
2012-06-20,1.3333333333333333,-0.11468525062004725,0.33722222222222226
2012-06-21,1.3333333333333333,-0.05834994445244471,0.30388888888888893
2012-06-22,1.3333333333333333,-0.05429310729106267,0.30388888888888893
2012-06-23,1.3333333333333333,-0.05429310729106267,0.30388888888888893
2012-06-24,1.2333333333333334,-0.09959493358929952,0.3288888888888889
2012-06-25,1.2,-0.1294972116417355,0.34555555555555556
2012-06-26,1.2333333333333334,-0.1609579696920183,0.3788888888888889
2012-06-27,1.2666666666666666,-0.14864068938626182,0.3733333333333333
2012-06-28,1.3333333333333333,-0.1525111656718784,0.38999999999999996
2012-06-29,1.3333333333333333,-0.12151664906077915,0.3733333333333333
2012-06-30,1.5333333333333334,-0.12185019069247777,0.38999999999999996
2012-07-01,1.6333333333333333,-0.15754226161373985,0.4122222222222222
2012-07-02,1.7,-0.2218648080693351,0.4455555555555556
2012-07-03,1.7666666666666666,-0.20427583038806915,0.4344444444444445
2012-07-04,1.7,-0.17100862046082815,0.40111111111111114
2012-07-05,1.5333333333333334,-0.18978515962759654,0.3944444444444445
2012-07-06,1.6,-0.19006443520387015,0.41111111111111115
2012-07-07,1.6333333333333333,-0.2233777771393458,0.4444444444444445
2012-07-08,1.6666666666666667,-0.2525089929501216,0.46111111111111114
2012-07-09,1.5666666666666667,-0.24071437087323933,0.43888888888888894
2012-07-10,1.5666666666666667,-0.22348574664857654,0.4305555555555556
2012-07-11,1.5666666666666667,-0.21891702678468494,0.4305555555555556
2012-07-12,1.6,-0.2423696365621355,0.4638888888888889
2012-07-13,1.6,-0.27390534745322337,0.48055555555555557
2012-07-14,1.5666666666666667,-0.2434090382523007,0.44722222222222224
2012-07-15,1.4666666666666666,-0.23244752486546835,0.425
2012-07-16,1.5333333333333334,-0.2336085875829061,0.44166666666666665
2012-07-17,1.5333333333333334,-0.2336085875829061,0.44166666666666665
2012-07-18,1.6333333333333333,-0.26445948349104986,0.475
2012-07-19,1.6666666666666667,-0.23284999397065903,0.475
2012-07-20,1.7,-0.2653268184926775,0.5083333333333333
2012-07-21,1.7666666666666666,-0.3235469440619151,0.5416666666666666
2012-07-22,1.7666666666666666,-0.3817687650521596,0.575
2012-07-23,1.7666666666666666,-0.3817687650521596,0.575
2012-07-24,1.7333333333333334,-0.3485172470410665,0.5416666666666666
2012-07-25,1.6666666666666667,-0.34432263374328614,0.525
2012-07-26,1.6333333333333333,-0.31286187569300333,0.49166666666666664
2012-07-27,1.5333333333333334,-0.322140152586831,0.48055555555555557
2012-07-28,1.4666666666666666,-0.3182696763012144,0.4638888888888889
2012-07-29,1.4,-0.3172114375564787,0.44722222222222224
2012-07-30,1.2,-0.3168778959247801,0.4305555555555556
2012-07-31,1.1666666666666667,-0.31980281061596333,0.4305555555555556
2012-08-01,1.1333333333333333,-0.3197128629022174,0.4305555555555556
2012-08-02,1.1333333333333333,-0.2780329640044107,0.4083333333333333
2012-08-03,1.2,-0.30968799445364215,0.44166666666666665
2012-08-04,1.2,-0.30968799445364215,0.44166666666666665
2012-08-05,1.1333333333333333,-0.30940871887736854,0.425
2012-08-06,1.2,-0.2650983537567987,0.40277777777777773
2012-08-07,1.3333333333333333,-0.28258789168463816,0.41388888888888886
2012-08-08,1.4,-0.28667968299653795,0.4305555555555555
2012-08-09,1.2666666666666666,-0.27063304271962907,0.40555555555555556
2012-08-10,1.3,-0.24615612016783822,0.3888888888888889
2012-08-11,1.2666666666666666,-0.22270351039038766,0.3555555555555555
2012-08-12,1.2,-0.19002823518382178,0.3222222222222222
2012-08-13,1.2666666666666666,-0.22326267348395454,0.3555555555555555
2012-08-14,1.3,-0.2023664493030972,0.3555555555555555
2012-08-15,6.333333333333333,-0.18824452157633498,0.3465141612200435
2012-08-16,6.666666666666667,-0.19200577692009008,0.3631808278867102
2012-08-17,6.733333333333333,-0.1558205859775377,0.3431808278867102
2012-08-18,6.966666666666667,-0.2202521561995181,0.37651416122004355
2012-08-19,7.066666666666666,-0.20738928361883088,0.3681808278867102
2012-08-20,7.1,-0.19323613803403566,0.3598474945533769
2012-08-21,7.1,-0.19312615554349613,0.3598474945533769
2012-08-22,7.533333333333333,-0.20563948130807883,0.3829244176303
2012-08-23,7.6,-0.23866790211400993,0.4162577509636333
2012-08-24,7.666666666666667,-0.2684966889639855,0.44959108429696665
2012-08-25,7.666666666666667,-0.2684966889639855,0.44959108429696665
2012-08-26,7.666666666666667,-0.2684966889639855,0.44959108429696665
2012-08-27,7.733333333333333,-0.29415459907255176,0.4829244176303
2012-08-28,7.8,-0.3273573187609673,0.5162577509636334
2012-08-29,7.833333333333333,-0.29415052410167064,0.5162577509636334
2012-08-30,7.666666666666667,-0.26105198220612214,0.4829244176303
2012-08-31,7.7,-0.23934518022207693,0.47181330651918885
2012-09-01,7.6,-0.2656505305522178,0.47181330651918885
2012-09-02,7.566666666666666,-0.26728231598471547,0.47181330651918885
2012-09-03,7.7,-0.28249014456604865,0.49681330651918887
2012-09-04,7.7,-0.28249014456604865,0.49681330651918887
2012-09-05,8.166666666666666,-0.30735803519516247,0.5092316071727836
2012-09-06,8.1,-0.287977885122058,0.4981204960616725
2012-09-07,8.366666666666667,-0.29847225359574675,0.5047871627283392
2012-09-08,8.633333333333333,-0.30603695920602203,0.5256204960616725
2012-09-09,8.6,-0.27019359977539104,0.5089538293950059
2012-09-10,9.3,-0.2950533578042994,0.5375252579664345
2012-09-11,9.466666666666667,-0.3282836450382879,0.5708585912997678
2012-09-12,9.566666666666666,-0.32829864256032415,0.5708585912997678
2012-09-13,9.566666666666666,-0.3824957195167552,0.6041919246331011
2012-09-14,4.5,-0.42861679616866294,0.6298999856352798
2012-09-15,4.166666666666667,-0.42485554082490784,0.6132333189686131
2012-09-16,4.0,-0.4301898358593164,0.5998999856352797
2012-09-17,3.7333333333333334,-0.3973677551577268,0.5665666523019464
2012-09-18,3.7,-0.3899065061572305,0.5637888745241686
2012-09-19,3.566666666666667,-0.37077689162523664,0.5387888745241686
2012-09-20,3.533333333333333,-0.337618114467771,0.5054555411908354
2012-09-21,3.3,-0.34840021209166944,0.5101563958916899
2012-09-22,3.2666666666666666,-0.3486724731946637,0.5101563958916899
2012-09-23,3.3666666666666667,-0.3283498364314089,0.4968230625583566
2012-09-24,3.3666666666666667,-0.3283498364314089,0.4968230625583567
2012-09-25,3.3666666666666667,-0.3283498364314089,0.4968230625583567
2012-09-26,3.3,-0.30269192632284264,0.46348972922502335
2012-09-27,3.3,-0.30227247154957554,0.46348972922502335
2012-09-28,3.2666666666666666,-0.3354792662088722,0.46348972922502335
2012-09-29,9.266666666666667,-0.3320754984972858,0.47682306255835666
2012-09-30,9.866666666666667,-0.3237141859868105,0.47206115779645186
2012-10-01,10.133333333333333,-0.3549301519829964,0.5053944911297852
2012-10-02,10.2,-0.3161205664117073,0.483172268907563
2012-10-03,12.333333333333334,-0.31586968260221565,0.48219187675070024
2012-10-04,12.8,-0.3359249342062504,0.5083823529411765
2012-10-05,15.433333333333334,-0.33370613209976285,0.507422385620915
2012-10-06,16.066666666666666,-0.3238755175424621,0.502349921852799
2012-10-07,16.066666666666666,-0.31886815974642885,0.4990165885194658
2012-10-08,15.9,-0.3444983596556391,0.5115165885194658
2012-10-09,15.9,-0.40948926557630355,0.5448499218527991
2012-10-10,15.366666666666667,-0.3931644889571038,0.5362784932813706
2012-10-11,18.066666666666666,-0.36897173521796855,0.5231001987077272
2012-10-12,18.366666666666667,-0.3504998516258171,0.5135763891839177
2012-10-13,18.433333333333334,-0.34553368799056317,0.5135763891839177
2012-10-14,18.5,-0.34543497872517215,0.5135763891839177
2012-10-15,18.533333333333335,-0.37860474896595586,0.5469097225172509
2012-10-16,18.633333333333333,-0.39151898535257285,0.5691319447394732
2012-10-17,18.633333333333333,-0.39151898535257285,0.5691319447394732
2012-10-18,19.866666666666667,-0.38029314308198664,0.5627430558505843
2012-10-19,20.3,-0.3871986022169933,0.5832558763634047
2012-10-20,20.7,-0.3793814962680683,0.5943669874745158
2012-10-21,20.833333333333332,-0.3451634788091526,0.5765892096967381
2012-10-22,20.933333333333334,-0.34511819269016836,0.5765892096967381
2012-10-23,20.866666666666667,-0.34930375469150265,0.5788114319189603
2012-10-24,20.933333333333334,-0.38139858496608453,0.6121447652522937
2012-10-25,21.333333333333332,-0.37917494279565533,0.6260336541411825
2012-10-26,22.466666666666665,-0.38020104189782516,0.6427003208078492
2012-10-27,23.166666666666668,-0.3566066555189011,0.6311061179092985
2012-10-28,23.733333333333334,-0.3650661563412676,0.6526747453602789
2012-10-29,17.766666666666666,-0.3435325586004055,0.6393414120269456
2012-10-30,17.066666666666666,-0.3403687679921962,0.6218810945666281
2012-10-31,16.8,-0.30915280199601025,0.5885477612332948
2012-11-01,16.7,-0.3146755716855702,0.5774366501221837
2012-11-02,14.433333333333334,-0.29971862691372875,0.5534170422790464
2012-11-03,13.966666666666667,-0.279663375309694,0.5272265660885702
2012-11-04,10.766666666666667,-0.2680113099721619,0.5046571216441257
2012-11-05,10.0,-0.2755386863164004,0.493062918745575
2012-11-06,9.666666666666666,-0.26595988432684503,0.47306291874557505
2012-11-07,9.566666666666666,-0.23276497880735955,0.43972958541224166
2012-11-08,9.566666666666666,-0.1670732017369962,0.4063962520789083
2012-11-09,9.433333333333334,-0.19177546302595694,0.41972958541224165
2012-11-10,6.566666666666666,-0.1827379295311037,0.39957454665255177
2012-11-11,6.1,-0.1679603773010862,0.37576502284302793
2012-11-12,6.0,-0.13962568816076637,0.34243168950969455
2012-11-13,5.933333333333334,-0.1397594250890704,0.34243168950969455
2012-11-14,5.9,-0.10658965484828671,0.3090983561763612
2012-11-15,5.833333333333333,-0.12680465555718462,0.32020946728747235
2012-11-16,5.866666666666666,-0.1522567508273415,0.35354280062080573
2012-11-17,4.566666666666666,-0.1846400968882533,0.3710428006208057
2012-11-18,4.2,-0.21104688097643695,0.3838633134413186
2012-11-19,3.8333333333333335,-0.25010862449415366,0.4060855356635408
2012-11-20,3.5,-0.2610312185645883,0.3960855356635407
2012-11-21,3.3666666666666667,-0.22777582277464709,0.3627522023302074
2012-11-22,3.3,-0.2473515769138056,0.3738633134413185
2012-11-23,3.2666666666666666,-0.24848002794326524,0.3738633134413185
2012-11-24,2.8666666666666667,-0.2507036701136945,0.3599744245524297
2012-11-25,1.8666666666666667,-0.28290386235012727,0.37664109121909634
2012-11-26,1.1666666666666667,-0.3048537476390016,0.38823529411764707
2012-11-27,0.6666666666666666,-0.32941106557846067,0.4
2012-11-28,0.6333333333333333,-0.35434843103090924,0.4
2012-11-29,0.6333333333333333,-0.35434843103090924,0.4
2012-11-30,0.6333333333333333,-0.35434843103090924,0.4
2012-12-01,0.6333333333333333,-0.35434843103090924,0.4
2012-12-02,0.6333333333333333,-0.35434843103090924,0.4
2012-12-03,0.6333333333333333,-0.35434843103090924,0.4
2012-12-04,0.6666666666666666,-0.38735053936640423,0.43333333333333335
2012-12-05,0.7666666666666667,-0.42017505566279095,0.4666666666666667
2012-12-06,0.7666666666666667,-0.42017505566279095,0.4666666666666667
2012-12-07,0.7666666666666667,-0.42017505566279095,0.4666666666666667
2012-12-08,0.7333333333333333,-0.4525801479816437,0.4666666666666667
2012-12-09,0.7,-0.41934290528297424,0.43333333333333335
2012-12-10,0.7,-0.41934290528297424,0.43333333333333335
2012-12-11,0.7,-0.41934290528297424,0.43333333333333335
2012-12-12,0.7,-0.41934290528297424,0.43333333333333335
2012-12-13,0.6666666666666666,-0.386147665977478,0.4
2012-12-14,0.6666666666666666,-0.386147665977478,0.4
2012-12-15,0.6333333333333333,-0.3530184288819631,0.36666666666666664
2012-12-16,0.6,-0.32756633361180626,0.3333333333333333
2012-12-17,0.5666666666666667,-0.29425612688064573,0.3
2012-12-18,0.5666666666666667,-0.2673932711283366,0.2833333333333333
2012-12-19,0.5333333333333333,-0.23614863355954488,0.25
2012-12-20,0.6666666666666666,-0.2565767735242844,0.275
2012-12-21,0.7666666666666667,-0.28985157840781745,0.30833333333333335
2012-12-22,0.7333333333333333,-0.2565841121806039,0.275
2012-12-23,0.7333333333333333,-0.256518002682262,0.275
2012-12-24,0.7333333333333333,-0.256518002682262,0.275
2012-12-25,0.6,-0.22329171134365927,0.24166666666666667
2012-12-26,0.6333333333333333,-0.20327633321285246,0.23055555555555557
2012-12-27,0.6,-0.13722939987977345,0.19722222222222222
2012-12-28,0.6,-0.13722939987977345,0.19722222222222222
2012-12-29,0.6,-0.13722939987977345,0.19722222222222222
2012-12-30,0.6,-0.13722939987977345,0.19722222222222222
2012-12-31,0.6333333333333333,-0.16725835303465525,0.23055555555555554
2013-01-01,0.6666666666666666,-0.2001429667075475,0.2638888888888889
2013-01-02,0.9333333333333333,-0.20937286590536436,0.2847222222222222
2013-01-03,1.7666666666666666,-0.17641164238254228,0.26805555555555555
2013-01-04,2.2,-0.13849703297019006,0.24930555555555553
